Library,API Name,Param,Value,Param Project Support,Param Change Frequency,Param G-mean,Param Likelihood,Param Impact,Param Work,Param Revision Support,Val Project Support,Val Change Frequency,Val G-mean,Val Likelihood,Val Impact,Val Work,Val Revision Support
tensorflow,tensorflow.train.SummaryWriter,0,,1.3256484149855907,30,6.306302597367789,5.126294816632434e-05,11.5,0.0005895239039127299,0.12645829975576192,,,,,,,
tensorflow,tensorflow.train.SummaryWriter,1,,0.8645533141210375,27,4.831453143855171,4.613665334969191e-05,14.878048780487806,0.0006864233791051723,0.05083127735280626,,,,,,,
tensorflow,tensorflow.mul,1,,1.2680115273775217,38,6.941501137387058,6.493306767734417e-05,34.264367816091955,0.0022248905143237123,0.3235844729044496,,,,,,,
tensorflow,tensorflow.mul,0,,0.9221902017291067,23,4.605472249375676,3.9301593594181995e-05,31.988636363636363,0.001257204385995708,0.43640511288262934,,,,,,,
tensorflow,tensorflow.nn.sigmoid,0,,0.9221902017291067,21,4.400681110499969,3.588406371642704e-05,26.92255125284738,0.0009660905445659481,0.5442666038507792,,,,,,,
tensorflow,tensorflow.train.load_variable,0,,0.1729106628242075,20,1.859627182121231,3.417529877754956e-05,5.6923076923076925,0.00019453631611835904,0.016117234282597107,,,,,,,
tensorflow,tensorflow.logical_and,0,,0.4034582132564841,20,2.8406274421559896,3.417529877754956e-05,62.50934579439252,0.0021362755689125256,0.2653144720365985,,,,,,,
tensorflow,tensorflow.train.AdamOptimizer.minimize,0,,2.6512968299711814,83,14.834339786037267,0.00014182748992683068,17.85839929639402,0.002532811946318643,1.409638106100993,,,,,,,
tensorflow,tensorflow.train.AdamOptimizer.minimize,var_list,,0.8069164265129682,33,5.160256008661581,5.638924298295678e-05,17.08053691275168,0.0009631585462525168,0.18472830062361298,,,,,,,
tensorflow,tensorflow.data.Dataset.from_tensor_slices,0,,1.2103746397694526,35,6.508695137424309,5.980677286071174e-05,20.80722891566265,0.0012444132136198696,0.20580468391623996,,,,,,,
tensorflow,tensorflow.layers.dropout,0,,0.5187319884726225,20,3.2209687625701133,3.417529877754956e-05,33.57364341085271,0.0011473892946167995,0.15993255557346361,,,,,,,
tensorflow,tensorflow.layers.dropout,rate,,0.5763688760806917,20,3.3951991873252196,3.417529877754956e-05,33.8421052631579,0.0011565640586297036,0.04711191559528385,,,,,,,
tensorflow,tensorflow.layers.dropout,training,,0.5187319884726225,27,3.7424275128265085,4.613665334969191e-05,39.19230769230769,0.0018082019139744636,0.06446893713038843,,,,,,,
tensorflow,tensorflow.keras.Input,dtype,,0.2881844380403458,50,3.7959480900056164,8.543824694387391e-05,39.25,0.003353451192547051,0.019836596040119517,,,,,,,
tensorflow,tensorflow.keras.Input,shape,,0.345821325648415,28,3.1117514550740744,4.784541828856939e-05,14.306122448979592,0.0006844824126589213,0.06074957537286602,,,,,,,
tensorflow,tensorflow.keras.Input,name,,0.1729106628242075,21,1.9055508178236438,3.588406371642704e-05,31.2,0.0011195827879525238,0.030994681312686744,,,,,,,
tensorflow,tensorflow.keras.layers.MaxPool2D,pool_size,,0.1729106628242075,20,1.859627182121231,3.417529877754956e-05,17.2,0.0005878151389738524,0.024795745050149396,,,,,,,
tensorflow,tensorflow.image.resize,1,,0.69164265129683,31,4.630434341420006,5.297171310520182e-05,29.683333333333334,0.0015723770173394073,0.07438723515044818,,,,,,,
tensorflow,tensorflow.image.resize_bilinear,align_corners,,0.23054755043227668,30,2.6299099819135066,5.126294816632434e-05,124.88235294117646,0.006401837585712151,0.021076383292626986,,,,,,,
tensorflow,tensorflow.log,0,,2.5360230547550433,69,13.228211926715492,0.00011790478078254599,29.888157894736842,0.0035239567045730687,1.1306859742868123,,,,,,,
tensorflow,tensorflow.sqrt,0,,1.6138328530259365,43,8.330354895207963,7.347689237173156e-05,30.736477115117893,0.0022584208208737077,0.8938866090578858,,,,,,,
tensorflow,tensorflow.control_dependencies,0,,1.6138328530259365,53,9.248412902242993,9.056454176050634e-05,31.03197158081705,0.0028103962861417515,0.6980002231617054,,,,,,,
tensorflow,tensorflow.map_fn,0,,0.6340057636887608,21,3.648852016383232,3.588406371642704e-05,24.46153846153846,0.0008777794047556769,0.20952404567376237,,,,,,,
tensorflow,tensorflow.map_fn,1,,1.037463976945245,24,4.989903350435345,4.101035853305948e-05,28.29268292682927,0.001160293070691439,0.20332510941122503,,,,,,,
tensorflow,tensorflow.contrib.layers.fully_connected,1,,0.8069164265129682,37,5.464055982599357,6.322430273846669e-05,24.688524590163933,0.0015609147528546038,0.07562702240295564,,,,,,,
tensorflow,tensorflow.contrib.layers.fully_connected,activation_fn,,1.38328530259366,50,8.316505584058909,8.543824694387391e-05,22.596774193548388,0.0019306287736833444,0.07686680965546312,,,,,,,
tensorflow,tensorflow.contrib.layers.fully_connected,scope,,0.5763688760806917,35,4.491426350595566,5.980677286071174e-05,33.0,0.001973623504403487,0.06198936262537349,,,,,,,
tensorflow,tensorflow.contrib.layers.fully_connected,weights_initializer,tf.tensorflow.random_normal_initializer,0.4034582132564841,50,4.491426350595566,8.543824694387391e-05,26.28205128205128,0.0022454923876274553,0.04835170284779132,0.1729106628242075,32,2.3522629977055374,5.46804780440793e-05,40.6,0.00222002740858962,0.006198936262537349
tensorflow,tensorflow.contrib.layers.fully_connected,num_outputs,,0.5187319884726225,27,3.7424275128265085,4.613665334969191e-05,27.387096774193548,0.0012635489901254332,0.03843340482773156,,,,,,,
tensorflow,tensorflow.Print,0,,0.46109510086455335,24,3.3266022336235634,4.101035853305948e-05,23.726190476190474,0.0009730195780522326,0.10414212921062746,,,,,,,
tensorflow,tensorflow.stop_gradient,0,,0.8069164265129682,24,4.400681110499969,4.101035853305948e-05,33.355294117647055,0.0013679125707403556,0.5269095823156746,,,,,,,
tensorflow,tensorflow.contrib.layers.conv2d,1,,0.345821325648415,21,2.69485581035734,3.588406371642704e-05,54.2,0.0019449162534303458,0.024795745050149396,,,,,,,
tensorflow,tensorflow.contrib.layers.conv2d,activation_fn,,0.7492795389048991,33,4.9725471122817595,5.638924298295678e-05,30.17241379310345,0.001701399572761627,0.03595383032271662,,,,,,,
